kepid,kepoi_name,koi_disposition,koi_pdisposition,koi_score,koi_period,koi_duration,koi_depth,koi_prad,koi_steff,koi_slogg,koi_srad,koi_smass
11554435,K00063.01,CONFIRMED,CANDIDATE,0.999,9.43414171,2.593699066989605,3979.3262182621356,6.247357063863791,5578.0,4.518,0.908,0.966
3544595,K00069.01,CONFIRMED,CANDIDATE,1.0,4.72674037,2.851368857650244,273.20461990376634,1.6928376912468264,5648.0,4.472,0.939,0.9
6850504,K00070.01,CONFIRMED,CANDIDATE,1.0,10.854095934,3.64640062457194,1035.4088695641028,3.116553700884322,5465.0,4.449,0.888,0.922
6850504,K00070.02,CONFIRMED,CANDIDATE,1.0,3.696121272,2.4163111399378376,385.30357484556356,1.9011666760105066,5465.0,4.449,0.888,0.922
6850504,K00070.03,CONFIRMED,CANDIDATE,0.561,77.6114427,6.992164188379615,815.2252976937335,2.7653970683655875,5465.0,4.449,0.888,0.922
6850504,K00070.04,CONFIRMED,CANDIDATE,0.997,6.09855603,2.9370036537254354,84.5511788756803,0.8905914218578704,5465.0,4.449,0.888,0.922
6850504,K00070.05,CONFIRMED,CANDIDATE,0.961,19.5776073,3.4049771787523575,96.97996544910659,0.9538052017710728,5465.0,4.449,0.888,0.922
11904151,K00072.02,CONFIRMED,CANDIDATE,0.982,45.29422297,6.69696390122803,477.82179360544853,2.5415338017974536,5676.0,4.347,1.066,0.93
10187017,K00082.01,CONFIRMED,CANDIDATE,1.0,16.145671932,3.51041441028272,944.490847591184,2.4838352901003673,4900.0,4.602,0.741,0.766
10187017,K00082.02,CONFIRMED,CANDIDATE,1.0,10.31174786,3.0878535012649273,277.06499880125745,1.3452863915214635,4900.0,4.602,0.741,0.766
10187017,K00082.03,CONFIRMED,CANDIDATE,1.0,27.4536146,3.6560309818716386,136.85884341796407,0.9454974220106077,4900.0,4.602,0.741,0.766
10187017,K00082.04,CONFIRMED,CANDIDATE,1.0,7.07136119,2.7441445731446428,65.58118163790816,0.6545058536075286,4900.0,4.602,0.741,0.766
10187017,K00082.05,CONFIRMED,CANDIDATE,1.0,5.28691996,2.5427672124691427,41.516503737071275,0.5207560242469906,4900.0,4.602,0.741,0.766
10187017,K00082.06,CANDIDATE,CANDIDATE,1.0,22.4098677,2.195047324359694,70.0945147997234,0.6766528778248717,4900.0,4.602,0.741,0.766
2571238,K00084.01,CONFIRMED,CANDIDATE,1.0,9.286964466,3.2871213997318733,693.6042632427198,2.527809009451665,5546.0,4.575,0.88,0.9
5866724,K00085.01,CONFIRMED,CANDIDATE,1.0,5.859935955,3.95480969385271,323.6493312149813,2.837339853517303,6181.0,4.22,1.446,1.256
5866724,K00085.03,CONFIRMED,CANDIDATE,1.0,8.13121389,4.16613318942648,111.52368501121668,1.6655495476211197,6181.0,4.22,1.446,1.256
7941200,K00092.01,CANDIDATE,CANDIDATE,0.97,65.7045275,3.1757268889389394,634.7179162373707,2.934724513409988,5918.0,4.403,1.068,1.057
6462863,K00094.02,CONFIRMED,CANDIDATE,1.0,10.423677439,5.0761861801069195,780.9962158027428,4.053981981398632,6181.0,4.234,1.33,1.339
6462863,K00094.03,CONFIRMED,CANDIDATE,0.947,54.31996151,8.136689082289816,1971.0831117702999,6.4403551615672985,6181.0,4.234,1.33,1.339
6462863,K00094.04,CONFIRMED,CANDIDATE,0.999,3.743166733,3.665911106945881,133.06513956479193,1.6733604345712356,6181.0,4.234,1.33,1.339
2444412,K00103.01,CANDIDATE,CANDIDATE,1.0,14.91095177,3.2384251941169677,866.4155171465015,2.8091625639440414,5650.0,4.5,0.875,0.916
8711794,K00105.01,CONFIRMED,CANDIDATE,1.0,8.981014925,1.795403263453738,1065.1015432051602,3.652149744446534,5666.0,4.362,1.026,0.968
9450647,K00110.01,CONFIRMED,CANDIDATE,1.0,9.940666412,3.830810774031212,521.1332418073589,3.0426451291922936,6215.0,4.305,1.222,1.168
6678383,K00111.01,CONFIRMED,CANDIDATE,0.999,11.427550984,4.4605384818142415,500.4176572479535,2.517976765116054,5979.0,4.394,1.032,0.878
6678383,K00111.02,CONFIRMED,CANDIDATE,1.0,23.66834635,5.591614279545522,447.7643210765159,2.3818266383836817,5979.0,4.394,1.032,0.878
6678383,K00111.03,CONFIRMED,CANDIDATE,0.979,51.75530504,7.165238682107045,607.8360137338201,2.775099886295793,5979.0,4.394,1.032,0.878
9579641,K00115.01,CONFIRMED,CANDIDATE,1.0,5.412203927,2.782278381833313,600.9147219748767,2.735191663041324,5779.0,4.339,1.023,1.027
9579641,K00115.02,CONFIRMED,CANDIDATE,1.0,7.12594387,2.8175467868073003,192.5257935607716,1.548195508221242,5779.0,4.339,1.023,1.027
9579641,K00115.03,CANDIDATE,CANDIDATE,0.877,3.43591631,2.6952940984109968,24.116575354615755,0.5479477654632803,5779.0,4.339,1.023,1.027
8395660,K00116.01,CONFIRMED,CANDIDATE,1.0,13.57078281,3.0927053800930393,510.85319675647776,2.553956650003628,5854.0,4.406,1.036,0.986
8395660,K00116.02,CONFIRMED,CANDIDATE,0.998,43.84439721,6.2603438466136865,613.3902628830956,2.7985553608858473,5854.0,4.406,1.036,0.986
8395660,K00116.03,CONFIRMED,CANDIDATE,0.949,6.164876,3.147940853140857,55.872469823636806,0.8446259074556853,5854.0,4.406,1.036,0.986
8395660,K00116.04,CONFIRMED,CANDIDATE,0.952,23.9800854,4.880606833518972,103.62040282063667,1.1502390348333358,5854.0,4.406,1.036,0.986
5094751,K00123.01,CONFIRMED,CANDIDATE,1.0,6.481633073,3.5975600563867323,297.7653426150528,2.4768441000320642,5945.0,4.213,1.316,1.172
5094751,K00123.02,CONFIRMED,CANDIDATE,1.0,21.22261195,6.39540886760839,366.733716326284,2.7487612340460363,5945.0,4.213,1.316,1.172
11086270,K00124.01,CONFIRMED,FALSE POSITIVE,0.431,12.69104387,3.7205895608513906,252.5787405563973,2.1078401852895894,5869.0,4.024,1.216,1.121
11086270,K00124.02,CONFIRMED,CANDIDATE,1.0,31.71981013,4.727407011685705,364.0529711232965,2.530588750783339,5869.0,4.024,1.216,1.121
8644288,K00137.01,CONFIRMED,CANDIDATE,1.0,7.641567589,3.2722409776973427,2274.321908461774,4.7594061761440045,5356.0,4.338,0.915,0.976
8644288,K00137.02,CONFIRMED,CANDIDATE,1.0,14.85890852,3.3416596194952213,3274.832708679454,5.711121007203828,5356.0,4.338,0.915,0.976
8644288,K00137.03,CONFIRMED,CANDIDATE,1.0,3.504691252,1.9246287513051934,316.14822133774203,1.774484351313942,5356.0,4.338,0.915,0.976
8559644,K00139.01,CONFIRMED,CANDIDATE,1.0,224.7789355,10.198493453944646,3487.369475943969,7.162414926207052,5873.0,4.293,1.112,1.128
8559644,K00139.02,CONFIRMED,CANDIDATE,1.0,3.341799486,2.8888114453463825,178.03023687879005,1.6182938377835434,5873.0,4.293,1.112,1.128
4180280,K00144.01,CONFIRMED,CANDIDATE,1.0,4.176254191,3.4437395350305438,1363.5522686098466,3.1978795802613718,4957.0,4.594,0.794,0.8
5735762,K00148.01,CONFIRMED,CANDIDATE,1.0,4.77800306,2.6837346818492316,474.21358936594606,2.011759756710756,5192.0,4.489,0.847,0.881
5735762,K00148.02,CONFIRMED,CANDIDATE,1.0,9.673958488,3.172278218387087,955.0003175660127,2.854899842513835,5192.0,4.489,0.847,0.881
5735762,K00148.03,CONFIRMED,CANDIDATE,0.999,42.89645024,5.562370604722474,555.9626599869749,2.1782711057679744,5192.0,4.489,0.847,0.881
7626506,K00150.01,CONFIRMED,CANDIDATE,1.0,8.408878137,3.409870857424331,800.6951661437834,2.691260867633518,5551.0,4.508,0.872,0.901
7626506,K00150.02,CONFIRMED,CANDIDATE,1.0,28.5742692,4.815808235479,826.3464472143545,2.7340299979251186,5551.0,4.508,0.872,0.901
8394721,K00152.01,CONFIRMED,CANDIDATE,0.995,52.09081627,8.230907802194462,2895.933281047314,7.777067396361083,6198.0,4.237,1.325,1.294
8394721,K00152.02,CONFIRMED,CANDIDATE,1.0,27.40229859,6.680491441868911,748.9460610674015,3.955003362813949,6198.0,4.237,1.325,1.294
8394721,K00152.03,CONFIRMED,CANDIDATE,1.0,13.48457668,4.907556440515195,654.8761563836547,3.698291810068308,6198.0,4.237,1.325,1.294
8394721,K00152.04,CONFIRMED,CANDIDATE,0.976,81.0637895,2.914737514011953,472.87840757581637,3.1426522620450137,6198.0,4.237,1.325,1.294
12252424,K00153.01,CONFIRMED,CANDIDATE,1.0,8.925079516,2.5288431004583627,982.9111108403677,2.574884818740093,4728.0,4.628,0.753,0.766
12252424,K00153.02,CONFIRMED,CANDIDATE,1.0,4.75400072,2.4363800394019828,752.7061047114536,2.253270877499531,4728.0,4.628,0.753,0.766
6541920,K00157.01,CONFIRMED,CANDIDATE,1.0,13.02493307,4.457483360320532,779.795766907232,3.2620124615256776,5657.0,4.364,1.071,1.068
6541920,K00157.02,CONFIRMED,CANDIDATE,1.0,22.687155,5.340668400089113,961.7115731293535,3.6225767904910944,5657.0,4.364,1.071,1.068
6541920,K00157.03,CONFIRMED,CANDIDATE,1.0,31.99552485,4.016026358572302,1374.1647915795907,4.330266125459124,5657.0,4.364,1.071,1.068
6541920,K00157.04,CONFIRMED,CANDIDATE,0.998,46.6856205,6.22652178315752,589.4138758719691,2.8359943219916337,5657.0,4.364,1.071,1.068
6541920,K00157.05,CONFIRMED,CANDIDATE,0.998,118.3786735,9.279651956232929,1084.524974628076,3.8469359708104935,5657.0,4.364,1.071,1.068
6541920,K00157.06,CONFIRMED,CANDIDATE,1.0,10.30401132,4.160069087802464,316.32621103017124,2.077603981179143,5657.0,4.364,1.071,1.068
8972058,K00159.01,CONFIRMED,CANDIDATE,1.0,8.99088621,4.045693149437005,468.6235996406163,2.642091614329511,5881.0,4.315,1.119,1.119
6631721,K00160.01,CANDIDATE,CANDIDATE,1.0,13.73808249,2.567438627867023,658.3993677938827,3.123306503504144,6375.0,4.292,1.116,0.952
5084942,K00161.01,CONFIRMED,CANDIDATE,1.0,3.105507835,1.6265639344410527,914.0781199575842,2.6248859168613676,4989.0,4.585,0.796,0.816
2441495,K00166.01,CONFIRMED,CANDIDATE,1.0,12.49340725,2.187084538904885,717.2943258703102,2.2142344918670904,5207.0,4.561,0.758,0.778
11512246,K00168.01,CONFIRMED,CANDIDATE,1.0,10.74241765,5.9552413632294146,415.61930522204807,3.3442705204401895,5761.0,4.091,1.504,1.064
11512246,K00168.02,CONFIRMED,CANDIDATE,1.0,15.27443889,5.981671823821635,207.04385240188915,2.3603951548200777,5761.0,4.091,1.504,1.064
11512246,K00168.03,CONFIRMED,CANDIDATE,0.997,7.10695741,5.087550347938915,131.13243816098574,1.8784888113104705,5761.0,4.091,1.504,1.064
7831264,K00171.01,CONFIRMED,CANDIDATE,1.0,5.968724048,3.5752098800050938,512.0482051822472,3.398561025730975,6122.0,4.173,1.377,1.296
7831264,K00171.02,CONFIRMED,CANDIDATE,1.0,13.07141889,2.986805294276628,250.484712954524,2.3770059104682524,6122.0,4.173,1.377,1.296
8692861,K00172.01,CONFIRMED,CANDIDATE,1.0,13.7223682,5.014827198158783,572.2470021148896,3.0840041084902197,5637.0,4.399,1.182,0.955
8692861,K00172.02,CONFIRMED,CANDIDATE,0.681,242.467406,12.568029333234215,339.227367161854,2.374480600272495,5637.0,4.399,1.182,0.955
11402995,K00173.01,CONFIRMED,CANDIDATE,1.0,10.06083238,4.410168285093421,459.4896323549813,2.8780717694430686,5705.0,4.297,1.231,1.025
9573539,K00180.01,CONFIRMED,CANDIDATE,1.0,10.04556377,3.126599296107335,672.8552658127329,2.5349800495782255,5632.0,4.554,0.896,0.943
2987027,K00197.01,CONFIRMED,CANDIDATE,0.989,17.276296682,3.618057403689719,10477.070196676763,8.395440262358338,4941.0,4.599,0.752,0.785
6849046,K00201.01,CONFIRMED,CANDIDATE,0.997,4.225384543,2.617247784458405,7584.40034408514,9.422757297063775,5574.0,4.403,0.992,1.055
7046804,K00205.01,CONFIRMED,CANDIDATE,0.997,11.720123999,2.6115492319070226,9792.019007976993,9.001354852967806,5215.0,4.564,0.834,0.866
10723750,K00209.02,CONFIRMED,CANDIDATE,1.0,18.79591276,6.9078544601573295,2424.0779074948814,8.549132703980751,6163.0,4.185,1.592,1.255
11046458,K00214.01,CONFIRMED,CANDIDATE,1.0,3.311864148,0.985161370964952,6179.181807175027,8.976724087284962,5461.0,4.499,1.047,1.018
6152974,K00216.01,CONFIRMED,CANDIDATE,1.0,20.172024672,2.9318455470057416,5381.312244616243,6.512896990352072,5064.0,4.474,0.814,0.849
6152974,K00216.02,CONFIRMED,CANDIDATE,0.995,7.51854537,2.8071626777875482,285.81707253527713,1.5009775498421332,5064.0,4.474,0.814,0.849
7132798,K00220.02,CONFIRMED,CANDIDATE,1.0,4.12511935,2.855560576406945,114.38683552777995,1.1571919484644377,5598.0,4.565,0.992,0.928
3937519,K00221.01,CONFIRMED,CANDIDATE,1.0,3.413036353,2.4780808075803886,3882.256207797252,5.844485104259713,5392.0,4.314,0.86,0.891
3937519,K00221.02,CANDIDATE,CANDIDATE,1.0,5.89661966,3.186838486293828,142.01144751069262,1.1178044562419438,5392.0,4.314,0.86,0.891
4249725,K00222.01,CONFIRMED,CANDIDATE,1.0,6.312508525,2.6608638357838394,1290.3795706397102,2.7347641006516836,4090.0,4.696,0.698,0.697
4249725,K00222.02,CONFIRMED,CANDIDATE,1.0,12.7945474,3.340440945500986,816.8172054844325,2.1758230314574813,4090.0,4.696,0.698,0.697
4545187,K00223.01,CONFIRMED,CANDIDATE,1.0,3.177414601,1.4093021162152515,1143.9524198343377,2.5564830851437055,5303.0,4.63,0.693,0.733
4545187,K00223.02,CONFIRMED,CANDIDATE,1.0,41.0081117,3.8544802132297677,1002.3208674450057,2.392997963210352,5303.0,4.63,0.693,0.733
5959753,K00226.01,CONFIRMED,CANDIDATE,1.0,8.30865307,3.182634141833197,837.362069913472,2.4776046498581055,5022.0,4.485,0.785,0.778
4833421,K00232.01,CONFIRMED,CANDIDATE,1.0,12.466004437,4.790952594784277,2234.275488822934,6.413490403200325,6038.0,4.284,1.244,1.083
4833421,K00232.02,CONFIRMED,CANDIDATE,1.0,5.766165573,3.77053107735519,365.1744899565434,2.592843500732674,6038.0,4.284,1.244,1.083
4833421,K00232.03,CONFIRMED,CANDIDATE,1.0,21.58752788,4.43476160785894,336.2783748434017,2.4881442710613006,6038.0,4.284,1.244,1.083
4833421,K00232.04,CONFIRMED,CANDIDATE,1.0,37.9962369,6.655049750043958,403.9957464583299,2.727184280546975,6038.0,4.284,1.244,1.083
4833421,K00232.05,CONFIRMED,CANDIDATE,0.999,56.2590881,7.964066649636441,348.6441761293424,2.5334789264420077,6038.0,4.284,1.244,1.083
8491277,K00234.01,CONFIRMED,CANDIDATE,1.0,9.61375316,4.467353244469821,796.4021916460063,3.6997842497178177,5997.0,4.364,1.202,0.996
8107225,K00235.01,CONFIRMED,CANDIDATE,1.0,5.63252508,2.085322132480639,636.9044512770649,2.4332969704034757,5216.0,4.58,0.884,0.873
8041216,K00237.01,CONFIRMED,CANDIDATE,1.0,8.508333104,3.3805008492727238,648.0877478890479,3.1376251493684335,5767.0,4.396,1.13,1.056
7219825,K00238.01,CONFIRMED,CANDIDATE,1.0,17.23232894,4.445865492180291,509.824483421184,3.176916224051998,6086.0,4.274,1.29,1.257
7219825,K00238.02,CONFIRMED,CANDIDATE,0.991,26.6951944,4.50325638327562,131.4360905558809,1.613068220322576,6086.0,4.274,1.29,1.257
6383785,K00239.01,CONFIRMED,CANDIDATE,1.0,5.640676975,2.7423902394153723,1457.8389253742662,4.530951095621875,5794.0,4.282,1.088,1.109
6383785,K00239.02,CANDIDATE,CANDIDATE,0.997,3.62275506,2.7318691104616817,180.800498470135,1.5956381652306963,5794.0,4.282,1.088,1.109
8026752,K00240.01,CONFIRMED,FALSE POSITIVE,0.007,4.286866229,4.136255412606822,1317.996251526954,5.214931051340095,6228.0,4.441,1.317,1.167
11288051,K00241.01,CONFIRMED,CANDIDATE,1.0,13.82142084,3.489857147638853,765.7814276919029,2.2063555522745597,4983.0,4.66,0.731,0.715
11288051,K00241.02,CONFIRMED,CANDIDATE,0.982,30.9505927,4.453674595290733,300.4953921520448,1.3821080410625686,4983.0,4.66,0.731,0.715
11288051,K00241.03,CONFIRMED,CANDIDATE,1.0,3.41045981,2.372614784985696,136.89624906865205,0.9328651298744532,4983.0,4.66,0.731,0.715
11295426,K00246.01,CONFIRMED,CANDIDATE,1.0,5.398752862,3.374235412946568,347.48728090705504,2.5272388742538694,5790.0,4.279,1.243,1.075
11295426,K00246.02,CONFIRMED,CANDIDATE,1.0,9.60505976,2.9571373779395094,55.10433172162266,1.006397865230464,5790.0,4.279,1.243,1.075
5364071,K00248.01,CONFIRMED,CANDIDATE,1.0,7.203855862,2.4485266580867155,1773.2270358258306,2.8384180212358396,3834.0,4.708,0.618,0.607
5364071,K00248.02,CONFIRMED,CANDIDATE,1.0,10.91274065,2.039725259722565,1385.1574882032257,2.5086712948701866,3834.0,4.708,0.618,0.607
5364071,K00248.04,CONFIRMED,CANDIDATE,0.999,18.59611518,2.2384035247402427,818.6396016466313,1.9285928764491556,3834.0,4.708,0.618,0.607
9757613,K00250.01,CONFIRMED,CANDIDATE,1.0,12.282998287,2.5860752672691505,2804.6987699236192,3.4368912154343896,3879.0,4.708,0.595,0.593
9757613,K00250.02,CONFIRMED,CANDIDATE,1.0,17.25121397,1.8483023362710782,2050.226298487723,2.938485648848313,3879.0,4.708,0.595,0.593
9757613,K00250.03,CONFIRMED,CANDIDATE,1.0,3.543919702,1.7957117170873405,514.6449800289554,1.4722329875087496,3879.0,4.708,0.595,0.593
9757613,K00250.04,CONFIRMED,CANDIDATE,0.963,46.82767725,1.8174214956186774,1543.4438625714365,2.549576767796359,3879.0,4.708,0.595,0.593
8292840,K00260.01,CONFIRMED,CANDIDATE,1.0,10.49566303,4.683016718975109,106.303918741113,1.5856212526962525,6214.0,4.238,1.41,1.116
8292840,K00260.02,CONFIRMED,CANDIDATE,1.0,100.2830675,10.60274746284587,350.4873451704582,2.879128124163785,6214.0,4.238,1.41,1.116
8292840,K00260.03,CONFIRMED,CANDIDATE,1.0,21.86965714,5.423858285578237,125.21490873318442,1.720888932833236,6214.0,4.238,1.41,1.116
5383248,K00261.01,CONFIRMED,CANDIDATE,1.0,16.23847733,3.7540990252488333,646.0227077683123,2.6225316404490506,5683.0,4.422,0.946,0.985
11807274,K00262.01,CONFIRMED,CANDIDATE,1.0,7.81285862,4.07040512757213,117.26722306604209,1.8390038624482472,6237.0,4.136,1.557,1.274
11807274,K00262.02,CONFIRMED,CANDIDATE,1.0,9.37663713,2.015815817896419,118.60151648179773,1.8494365742436418,6237.0,4.136,1.557,1.274
12024120,K00265.01,CONFIRMED,CANDIDATE,0.997,3.568099612,3.1888750544812186,98.0966104284775,1.3751849557498705,6007.0,4.232,1.273,1.158
3425851,K00268.01,CANDIDATE,CANDIDATE,1.0,110.3783828,11.96108588353912,490.35079350578934,3.6590789688442404,6342.0,4.242,1.515,1.133
7670943,K00269.01,CANDIDATE,CANDIDATE,1.0,18.01164974,6.324961833781291,107.40849084767135,1.6141846868938883,6477.0,4.224,1.428,1.236
9451706,K00271.01,CONFIRMED,CANDIDATE,1.0,48.6303805,6.953775565460259,340.6230139729738,2.7537771972249847,6075.0,4.264,1.368,1.306
9451706,K00271.02,CONFIRMED,CANDIDATE,1.0,29.39337161,6.884720967139566,326.40418384977113,2.6956882407892118,6075.0,4.264,1.368,1.306
9451706,K00271.03,CONFIRMED,CANDIDATE,1.0,14.4359459,3.336613873825482,107.03354305452439,1.5436603764988928,6075.0,4.264,1.368,1.306
3102384,K00273.01,CONFIRMED,CANDIDATE,1.0,10.573751447,1.6645154155900783,300.0836098158155,2.017892837155595,5720.0,4.4,1.068,1.053
11133306,K00276.01,CONFIRMED,CANDIDATE,0.999,41.74598855,4.519900395643209,422.85210880954605,2.6577755941534877,5978.0,4.316,1.185,1.05
12314973,K00279.01,CONFIRMED,CANDIDATE,1.0,28.45489091,7.794834975536071,1416.108813498629,6.677925568079806,6206.0,4.159,1.627,1.319
12314973,K00279.02,CONFIRMED,CANDIDATE,0.998,15.4130812,6.5269059229731,264.358794049846,2.885294462663786,6206.0,4.159,1.627,1.319
12314973,K00279.03,CONFIRMED,CANDIDATE,0.981,7.5143967,5.23428768611188,34.47611226037317,1.0419632563688208,6206.0,4.159,1.627,1.319
4141376,K00280.01,CANDIDATE,CANDIDATE,1.0,11.87290814,2.3124959627115307,332.62544963974517,2.0687917942211693,6147.0,4.412,1.04,0.99
5695396,K00283.01,CONFIRMED,CANDIDATE,0.975,16.09196369,2.8160899529350423,416.249235474897,2.2363949066604616,5680.0,4.414,1.005,1.027
5695396,K00283.02,CONFIRMED,CANDIDATE,0.985,25.5172744,4.611038211821015,66.69956666871535,0.8952272149156995,5680.0,4.414,1.005,1.027
11259686,K00294.01,CONFIRMED,CANDIDATE,0.595,34.4359387,5.713035050082366,425.27709820150415,2.5349279639755933,5929.0,4.243,1.127,1.137
11802615,K00296.01,CONFIRMED,CANDIDATE,1.0,28.86236571,5.1479000807687285,447.96299223237577,2.4631519059156215,5725.0,4.326,1.067,1.01
11905011,K00297.01,CONFIRMED,CANDIDATE,1.0,5.65178922,2.925021504116513,134.0174737609612,1.6869137573022233,6085.0,4.218,1.336,1.181
3642289,K00301.01,CONFIRMED,CANDIDATE,1.0,6.002548291,3.856137208011995,201.665747495694,2.156060850706478,6204.0,4.269,1.392,1.175
3642289,K00301.02,CONFIRMED,CANDIDATE,1.0,11.44865823,4.840763487019778,74.64861952610758,1.3117643805476193,6204.0,4.269,1.392,1.175
5966322,K00303.01,CONFIRMED,CANDIDATE,0.995,60.92818866,6.177844807773918,756.764052812442,3.0094483113840798,5638.0,4.359,1.003,0.87
6029239,K00304.01,CONFIRMED,CANDIDATE,1.0,8.512037736,2.142234804662939,600.2994786648009,2.466558342331586,5767.0,4.538,0.923,0.929
6029239,K00304.02,CANDIDATE,CANDIDATE,0.782,5.518195,6.262258189229466,47.50429150179869,0.6938631636770238,5767.0,4.538,0.923,0.929
6063220,K00305.01,CONFIRMED,CANDIDATE,1.0,4.603575293,2.3089735476923723,441.891905470948,1.7287614808750982,4783.0,4.602,0.754,0.782
6071903,K00306.01,CONFIRMED,CANDIDATE,1.0,24.30784323,2.533697839248507,677.4184176553399,2.2823921087183816,5313.0,4.571,0.804,0.841
7419318,K00313.01,CONFIRMED,CANDIDATE,1.0,18.73577127,2.8771651398068823,568.4864774232468,2.215671504776276,5188.0,4.547,0.852,0.863
7419318,K00313.02,CONFIRMED,CANDIDATE,1.0,8.43639829,3.1698102960972667,346.0983875056556,1.7288013420976727,5188.0,4.547,0.852,0.863
7700622,K00315.01,CANDIDATE,CANDIDATE,1.0,35.58349688,3.87828845397634,938.6195301137601,2.288975124705216,4894.0,4.637,0.685,0.696
8008067,K00316.01,CONFIRMED,CANDIDATE,1.0,15.77111067,4.952063361367737,548.0440610949877,2.6708231428874467,5620.0,4.333,1.046,1.087
8008067,K00316.02,CONFIRMED,CANDIDATE,1.0,157.0659976,7.946326520331974,551.7343144362252,2.679800047290567,5620.0,4.333,1.046,1.087
8008067,K00316.03,CANDIDATE,CANDIDATE,1.0,7.305706326,1.3591441451199309,267.7044684995522,1.866659921936122,5620.0,4.333,1.046,1.087
8121310,K00317.01,CONFIRMED,CANDIDATE,0.999,22.20809549,7.198829958162063,464.14582850207165,3.7479485588793904,6336.0,4.266,1.595,1.494
8121310,K00317.02,CANDIDATE,CANDIDATE,0.814,11.505879,5.5292902265617565,49.399194267052415,1.2227180640509274,6336.0,4.266,1.595,1.494
8753657,K00321.02,CONFIRMED,CANDIDATE,0.996,4.62334491,2.9726739717865502,62.15530021369542,0.9304050378921626,5678.0,4.484,1.082,0.978
9139084,K00323.01,CONFIRMED,CANDIDATE,1.0,5.83599485,1.9589495049947652,551.3899681016676,2.125755105783036,5423.0,4.542,0.83,0.874
9881662,K00327.01,CONFIRMED,CANDIDATE,1.0,3.254277742,2.9404327028863206,160.37960429482467,1.621617319065247,5945.0,4.402,1.174,1.081
9881662,K00327.02,CONFIRMED,CANDIDATE,1.0,91.3514816,8.605012268792146,209.42656034028673,1.8530608688830645,5945.0,4.402,1.174,1.081
10337258,K00333.01,CONFIRMED,CANDIDATE,1.0,13.28536452,5.999848626331191,374.2289387568265,2.58681197363831,6534.0,3.973,1.226,1.222
10545066,K00337.01,CONFIRMED,CANDIDATE,1.0,19.7830259,5.380715135577408,373.8962543219371,2.4485754185800763,5747.0,4.335,1.161,1.088
10552611,K00338.01,CONFIRMED,CANDIDATE,1.0,7.0106324,2.9819491608185764,328.49179234806235,1.5735517759432687,4908.0,4.567,0.796,0.832
10552611,K00338.02,CONFIRMED,CANDIDATE,0.999,3.10762684,2.323808023515492,76.90174317420696,0.7613544109729768,4908.0,4.567,0.796,0.832
10878263,K00341.01,CONFIRMED,CANDIDATE,1.0,7.170710381,2.840747890738027,866.0099368237306,2.8566507840244126,5497.0,4.437,0.89,0.953
10878263,K00341.02,CONFIRMED,CANDIDATE,1.0,4.699652821,2.4895317684008984,353.63787419262496,1.8254716833686857,5497.0,4.437,0.89,0.953
10982872,K00343.01,CONFIRMED,CANDIDATE,1.0,4.761705895,3.231884582145992,497.55045107358063,2.6737571742645616,5794.0,4.263,1.099,1.049
10982872,K00343.03,CONFIRMED,CANDIDATE,0.998,41.8085031,7.635223550352178,190.925136104525,1.656284566922463,5794.0,4.263,1.099,1.049
11015108,K00344.01,CONFIRMED,CANDIDATE,1.0,39.30944096,5.597247812916384,1133.8961052932416,3.224681722342056,5607.0,4.536,0.878,0.899
11074541,K00345.01,CONFIRMED,CANDIDATE,1.0,29.88487723,4.317611323925387,1278.1700321635726,2.9089673798039364,4883.0,4.549,0.746,0.765
11100383,K00346.01,CONFIRMED,CANDIDATE,1.0,12.92489803,2.5075921353709223,962.2200049818064,2.5950053836355305,5103.0,4.584,0.767,0.799
11194032,K00348.01,CONFIRMED,CANDIDATE,1.0,28.51117639,4.200187122033813,1849.460191442276,3.386611663774983,4687.0,4.627,0.722,0.738
11395587,K00350.01,CANDIDATE,CANDIDATE,0.982,12.99065074,2.3241209914200205,394.5672466881267,2.1427056538605416,5787.0,4.402,0.989,1.008
11442793,K00351.02,CONFIRMED,CANDIDATE,0.87,210.6013843,11.327888496685038,4162.077713250945,8.359441087193066,5970.0,4.317,1.188,1.183
11442793,K00351.03,CONFIRMED,CANDIDATE,0.998,59.7371443,7.836422421360688,566.5031024791878,3.0840633849903742,5970.0,4.317,1.188,1.183
11442793,K00351.04,CONFIRMED,CANDIDATE,0.973,91.9401253,9.004727258705511,483.3566062281136,2.8487607581849,5970.0,4.317,1.188,1.183
11442793,K00351.05,CONFIRMED,CANDIDATE,0.999,8.71980135,3.673261331468956,160.48694164116915,1.6415042042999162,5970.0,4.317,1.188,1.183
11442793,K00351.06,CONFIRMED,CANDIDATE,0.915,7.00821787,3.8067474142872326,115.48831907648437,1.3924870952925092,5970.0,4.317,1.188,1.183
11442793,K00351.07,CANDIDATE,CANDIDATE,0.994,124.922516,10.133921794387241,484.92901119123746,2.85339064058203,5970.0,4.317,1.188,1.183
11521793,K00352.01,CONFIRMED,CANDIDATE,1.0,27.08239734,4.473905741258434,421.48753754289726,2.919951706964598,5857.0,4.204,1.304,1.11
11521793,K00352.02,CONFIRMED,CANDIDATE,0.998,16.00747237,0.9198893038564799,282.2679847804821,2.3895389336802135,5857.0,4.204,1.304,1.11
11621223,K00355.01,CONFIRMED,CANDIDATE,1.0,4.903321801,2.8416956171389174,335.6199085410294,2.5756241172433976,6045.0,4.276,1.289,1.23
